Date,Open,High,Low,Close,Volume
2018-04-04,12218.91,12482.71,12193.85,12466.45,0
2018-04-05,12512.42,12605.08,12509.91,12571.94,0
2018-04-06,12511.6,12552.47,12263.93,12349.11,0
2018-04-09,12412.94,12532.85,12374.92,12380.55,0
2018-04-10,12380.56,12601.25,12380.56,12565.97,0
2018-04-11,12509.39,12580.98,12501.28,12514.59,0
2018-04-12,12558.98,12623.71,12552.72,12580.22,0
2018-04-13,12580.22,12640.88,12503.67,12546.05,0
2018-04-16,12601.4,12660.11,12573.04,12628.21,0
2018-04-17,12680.39,12733.68,12665.49,12705.76,0
2018-04-18,12737.13,12774.37,12722.1,12732.85,0
2018-04-19,12714.61,12716.95,12622.02,12671.48,0
2018-04-20,12670.92,12680.87,12571.21,12607.16,0
2018-04-23,12618.07,12640.16,12567.22,12610.77,0
2018-04-24,12659.93,12675.93,12442.93,12514,0
2018-04-25,12491.43,12539.59,12408.78,12517.86,0
2018-04-26,12539.65,12621.16,12521.85,12582.9,0
2018-04-27,12567.67,12614.89,12552.97,12594.02,0
2018-04-30,12615.35,12641.93,12515.36,12515.36,0
2018-05-01,12490.24,12493.07,12388.95,12493.02,0
2018-05-02,12486.11,12521.65,12402.28,12418.06,0
2018-05-03,12395.47,12419.7,12255.85,12392.5,0
2018-05-04,12335.41,12527.93,12310.9,12493.35,0
2018-05-07,12493.35,12567.7,12492.84,12519.75,0
2018-05-08,12498.16,12522.35,12458.25,12520.24,0
2018-05-09,12565.23,12652.11,12555.18,12632.49,0
2018-05-10,12660.23,12748.57,12653.81,12731.64,0
2018-05-11,12748.91,12788.75,12730.59,12761.82,0
2018-05-14,12791.89,12821.54,12755.46,12772.03,0
2018-05-15,12711.88,12727.29,12668.75,12704.63,0
2018-05-16,12710.63,12764.55,12706.74,12743.8,0
2018-05-17,12741.54,12787.12,12714.11,12747.83,0
2018-05-18,12735.11,12740.27,12700.53,12717.42,0
2018-05-21,12771.57,12814.7,12771.57,12804.01,0
2018-05-22,12832.17,12853.33,12760.09,12766.65,0
2018-05-23,12701.58,12743.42,12670.07,12743.4,0
2018-05-24,12715.3,12723.09,12625.69,12696.69,0
2018-05-25,12646.58,12652.29,12606.86,12634.94,0
2018-05-29,12516.55,12543.69,12391.15,12442.69,0
2018-05-30,12514.33,12647.92,12514.33,12625.87,0
2018-05-31,12606.24,12606.24,12499.69,12527.14,0
2018-06-01,12596.68,12635.11,12595.91,12620.83,0
2018-06-04,12620.83,12705.05,12620.83,12673.91,0
2018-06-05,12673.91,12677.95,12623.42,12658.7,0
2018-06-06,12696.53,12778.52,12681.61,12778.23,0
2018-06-07,12797.93,12826.89,12750.46,12788.5,0
2018-06-08,12778.22,12833.57,12759.45,12832.07,0
2018-06-11,12845.08,12888.98,12842.8,12856.96,0
2018-06-12,12861.66,12877.23,12822.93,12844.71,0
2018-06-13,12856.15,12859.01,12784.31,12785.45,0
2018-06-14,12812.13,12823.81,12761.51,12771.95,0
2018-06-15,12727.39,12746.57,12659.97,12734.64,0
2018-06-18,12660.67,12711.68,12639.25,12708.63,0
2018-06-19,12708.63,12708.63,12569.95,12638.98,0
2018-06-20,12676.37,12684.66,12634.45,12648.74,0
2018-06-21,12620.4,12622.54,12539.83,12560.23,0
2018-06-22,12653.34,12677.7,12634.73,12639.57,0
2018-06-25,12584.95,12584.95,12424.03,12481.6,0
2018-06-26,12501.34,12544.78,12466.12,12510.55,0
2018-06-27,12528.44,12594.46,12412.01,12412.07,0
2018-06-28,12412.19,12503.7,12377.04,12475.98,0
2018-06-29,12537.19,12607.39,12504.25,12504.25,0
2018-07-02,12430.7,12486.54,12400.54,12485.58,0
2018-07-03,12542.33,12576.82,12484.6,12494.7,0
2018-07-05,12553.78,12587.92,12512.5,12585.21,0
2018-07-06,12578.86,12684.35,12561.96,12664.88,0
2018-07-09,12712.33,12779.77,12712.33,12776.92,0
2018-07-10,12795.46,12820.08,12782.77,12814.64,0
2018-07-11,12737.97,12756.04,12665.6,12681.59,0
2018-07-12,12746.72,12771.98,12709.28,12761.46,0
