Date,Open,High,Low,Close,Volume
1992-11-16,3233.03,3241.41,3191.16,3205.74,17388194
1992-11-17,3205.74,3223.31,3178.19,3193.32,18586828
1992-11-18,3193.32,3227.09,3176.84,3207.37,21914136
1992-11-19,3207.37,3231.14,3190.35,3209.53,21918144
1992-11-20,3209.53,3249.78,3197.64,3227.36,25690430
1992-11-23,3227.36,3251.13,3196.83,3223.04,19090934
1992-11-24,3223.04,3277.88,3209.26,3248.7,24205168
1992-11-25,3248.7,3285.71,3243.57,3266.26,20715502
1992-11-27,3266.26,3304.62,3259.24,3282.2,10624337
1992-11-30,3282.2,3326.51,3270.31,3305.16,23069674
1992-12-01,3305.16,3321.64,3268.15,3294.36,25959020
1992-12-02,3294.36,3310.84,3265.18,3286.25,24239244
1992-12-03,3286.25,3302.73,3252.48,3276.53,23872438
1992-12-04,3276.53,3312.46,3261.4,3288.68,22791062
1992-12-07,3288.68,3320.56,3274.37,3307.33,21817924
1992-12-08,3307.33,3331.64,3288.41,3322.18,23481578
1992-12-09,3322.18,3345.42,3295.98,3323.81,23048628
1992-12-10,3323.81,3335.69,3285.17,3312.19,24109960
1992-12-11,3312.19,3324.89,3280.85,3304.08,16481202
1992-12-14,3304.08,3324.89,3279.5,3292.2,18391398
1992-12-15,3292.2,3313.27,3260.32,3284.36,22637726
1992-12-16,3284.36,3303,3238.7,3255.18,24244254
1992-12-17,3255.18,3289.22,3229.79,3269.23,24913724
1992-12-18,3269.23,3325.97,3261.94,3313.27,37189688
1992-12-21,3313.27,3335.15,3280.85,3312.46,22517462
1992-12-22,3312.46,3347.04,3286.52,3321.1,25021962
1992-12-23,3321.1,3350.55,3293.01,3313.54,22848188
1992-12-24,3313.54,3339.48,3303.27,3326.24,9544966
1992-12-28,3326.24,3352.17,3297.33,3333.26,14411656
1992-12-29,3333.26,3364.87,3295.71,3310.84,21413036
1992-12-30,3310.84,3340.54,3298.93,3321.1,18427478
1992-12-31,3321.1,3340.29,3294.36,3301.11,16627523
1993-01-04,3301.11,3335.69,3282.74,3309.22,20011958
1993-01-05,3309.22,3338.12,3279.23,3307.87,24107954
1993-01-06,3307.87,3330.29,3276.53,3305.16,28347266
1993-01-07,3305.16,3333.51,3250.3,3268.96,30380734
1993-01-08,3268.96,3280.31,3221.68,3251.67,26319814
1993-01-11,3251.67,3284.09,3228.98,3262.75,21762804
1993-01-12,3262.75,3287.06,3229.79,3264.64,23977668
1993-01-13,3264.64,3283.01,3225.47,3263.56,24555938
1993-01-14,3263.56,3297.06,3230.87,3267.88,28063644
1993-01-15,3267.88,3300.03,3238.7,3271.12,30681394
1993-01-18,3271.12,3296.52,3244.65,3274.91,19641144
1993-01-19,3274.91,3299.49,3239.52,3255.99,28373324
1993-01-20,3255.99,3278.96,3231.41,3241.95,26832940
1993-01-21,3241.95,3269.77,3219.25,3253.02,25791654
1993-01-22,3253.02,3292.74,3225.74,3256.81,29389556
1993-01-25,3256.81,3324.89,3243.84,3292.2,28864402
1993-01-26,3292.2,3331.91,3272.47,3298.95,31213562
1993-01-27,3298.95,3318.67,3260.05,3291.39,27748952
1993-01-28,3291.39,3327.86,3270.58,3306.25,25611256
1993-01-29,3306.25,3331.1,3287.06,3310.03,24755376
1993-02-01,3310.03,3343.8,3300.3,3332.18,23878450
1993-02-02,3332.18,3355.68,3300.3,3328.67,26984272
1993-02-03,3328.67,3397.83,3322.73,3373.79,34328404
1993-02-04,3373.79,3441.33,3367.03,3416.74,34724276
1993-02-05,3416.74,3463.21,3391.62,3442.14,32166656
1993-02-08,3442.14,3472.94,3408.91,3437.54,24087910
1993-02-09,3437.54,3449.16,3394.86,3414.58,23418440
1993-02-10,3414.58,3438.08,3379.19,3412.42,24902700
1993-02-11,3412.42,3455.64,3395.94,3422.69,25333646
1993-02-12,3422.69,3436.19,3378.11,3392.43,21622496
1993-02-16,3391.62,3391.62,3285.98,3309.49,32606622
1993-02-17,3309.49,3338.12,3273.56,3312.19,28787234
1993-02-18,3312.19,3362.98,3262.48,3302.19,31025148
1993-02-19,3302.19,3347.04,3270.04,3322.18,30863794
1993-02-22,3322.18,3367.3,3297.06,3342.99,31219576
1993-02-23,3342.99,3373.52,3296.79,3323.27,32175676
1993-02-24,3323.27,3371.89,3311.92,3356.5,29959808
1993-02-25,3356.5,3387.02,3326.78,3365.14,25334650
1993-02-26,3365.14,3396.21,3336.23,3370.81,23467548
1993-03-01,3370.81,3404.58,3336.23,3355.41,23260092
1993-03-02,3355.41,3406.21,3334.07,3400.53,27023358
1993-03-03,3400.53,3437,3368.92,3404.04,27288942
1993-03-04,3404.04,3423.77,3372.43,3398.91,23128804
1993-03-05,3398.91,3447.81,3373.25,3404.58,24767404
1993-03-08,3404.58,3476.99,3401.34,3469.42,27516442
1993-03-09,3469.42,3495.63,3443.76,3472.12,29075868
1993-03-10,3472.12,3497.25,3432.68,3478.34,25575178
1993-03-11,3478.34,3493.74,3437.27,3457,25127194
1993-03-12,3447.81,3447.81,3385.4,3427.82,24527878
1993-03-15,3427.82,3460.51,3412.96,3442.41,19311418
1993-03-16,3442.41,3466.72,3423.77,3442.95,21820932
1993-03-17,3442.95,3458.35,3408.91,3426.74,23837360
1993-03-18,3427.01,3486.17,3427.01,3465.64,24101942
1993-03-19,3465.64,3493.2,3446.46,3471.58,29616054
1993-03-22,3471.58,3483.2,3429.71,3463.48,23241050
1993-03-23,3463.48,3488.6,3438.08,3461.86,23241050
1993-03-24,3461.86,3489.14,3417.55,3445.38,27257874
1993-03-25,3445.38,3485.36,3429.44,3461.32,25059044
1993-03-26,3461.32,3484.28,3428.63,3439.98,21961240
1993-03-29,3439.98,3487.52,3431.87,3455.1,20033004
1993-03-30,3455.1,3481.58,3422.14,3457.27,23384366
1993-03-31,3457.27,3484.82,3424.85,3435.11,27631694
1993-04-01,3435.11,3466.45,3419.98,3439.44,23246062
1993-04-02,3439.44,3439.44,3344.88,3370.81,32404178
1993-04-05,3370.81,3411.61,3338.39,3379.19,23915532
1993-04-06,3379.19,3417.55,3339.75,3377.57,29027762
1993-04-07,3377.57,3417.55,3355.41,3397.02,29694226
1993-04-08,3397.02,3429.44,3357.58,3396.48,28309182
1993-04-12,3396.48,3452.67,3391.08,3428.09,26018150
1993-04-13,3428.09,3469.42,3408.37,3444.03,28732112
1993-04-14,3444.03,3482.93,3424.85,3455.64,25790650
1993-04-15,3455.64,3484.28,3419.17,3455.92,26007126
1993-04-16,3455.92,3498.6,3437.54,3478.61,30583178
1993-04-19,3478.61,3499.41,3436.73,3466.99,24524870
1993-04-20,3466.99,3486.71,3400.26,3443.49,31869002
1993-04-21,3443.49,3480.77,3401.34,3439.44,28793246
1993-04-22,3439.44,3488.33,3399.99,3429.17,31107330
1993-04-23,3429.17,3448.08,3385.67,3413.77,26038194
1993-04-26,3413.77,3442.14,3369.46,3398.37,28179898
1993-04-27,3398.37,3433.76,3364.06,3415.93,28476550
1993-04-28,3415.93,3445.65,3372.16,3413.5,26856994
1993-04-29,3413.5,3444.57,3377.57,3425.12,25030982
1993-04-30,3425.12,3466.18,3405.39,3427.55,24800476
1993-05-03,3427.55,3462.94,3402.42,3446.46,22134620
1993-05-04,3446.46,3477.26,3424.04,3446.19,26890066
1993-05-05,3446.19,3478.44,3420.86,3449.1,27155650
1993-05-06,3449.1,3475.67,3418.93,3441.9,25602236
1993-05-07,3441.9,3468.47,3413.67,3437.19,22406216
1993-05-10,3437.19,3485.36,3420.31,3443.28,23609860
1993-05-11,3443.28,3481.76,3421.42,3468.75,21896096
1993-05-12,3468.75,3501.69,3441.07,3482.31,25624286
1993-05-13,3482.31,3486.74,3428.89,3447.99,29049810
1993-05-14,3447.99,3472.62,3421.14,3443.01,25346676
1993-05-17,3443.01,3465.98,3421.42,3449.93,22808100
1993-05-18,3449.93,3468.47,3409.79,3444.39,26488184
1993-05-19,3444.39,3511.1,3405.09,3500.03,34317380
1993-05-20,3500.03,3539.88,3475.39,3523.28,28979656
1993-05-21,3523.28,3532.96,3468.47,3492.83,27973446
1993-05-24,3492.83,3526.6,3472.35,3507.78,19842586
1993-05-25,3507.78,3534.35,3486.46,3516.63,22257890
1993-05-26,3516.63,3558.98,3498.64,3540.16,27483368
1993-05-27,3540.16,3582.23,3523.28,3554.83,30147220
1993-05-28,3554.83,3563.41,3503.62,3527.43,20827750
1993-06-01,3527.43,3577.25,3518.02,3552.34,23019564
1993-06-02,3552.34,3576.14,3530.47,3553.45,28775206
1993-06-03,3553.45,3569.5,3516.08,3544.87,28639910
1993-06-04,3544.87,3563.13,3516.63,3545.14,22693848
1993-06-07,3545.14,3570.33,3510.82,3532.13,23745158
1993-06-08,3532.13,3543.48,3494.21,3510.54,23869430
1993-06-09,3510.54,3541.54,3490.89,3511.93,24957822
1993-06-10,3511.93,3538.22,3461.83,3491.72,23227020
1993-06-11,3491.72,3536.01,3479.27,3505.01,25576180
1993-06-14,3505.01,3538.22,3486.74,3514.69,21090326
1993-06-15,3514.69,3531.86,3471.24,3492,23462536
1993-06-16,3492,3527.43,3460.17,3511.65,26508228
1993-06-17,3511.65,3539.61,3488.68,3521.89,24033792
1993-06-18,3521.89,3539.88,3478.44,3494.77,30116152
1993-06-21,3494.77,3531.86,3477.05,3510.82,22414234
1993-06-22,3510.82,3530.47,3474.28,3497.53,26010132
1993-06-23,3497.53,3514.14,3445.77,3466.81,27887256
1993-06-24,3466.81,3504.73,3449.1,3490.61,26803876
1993-06-25,3490.61,3512.76,3473.18,3490.89,21089324
1993-06-28,3490.89,3542.1,3486.74,3530.2,24262294
1993-06-29,3530.2,3544.87,3491.44,3518.85,27691826
1993-06-30,3518.85,3543.48,3493.11,3516.08,28173886
1993-07-01,3516.08,3542.1,3487.29,3510.54,29268290
1993-07-02,3510.54,3511.65,3468.47,3483.97,22123596
1993-07-06,3483.97,3502.52,3443.28,3449.93,23393386
1993-07-07,3449.93,3495.32,3443.28,3475.67,25372732
1993-07-08,3475.67,3532.41,3462.38,3514.42,28353280
1993-07-09,3514.42,3544.03,3490.89,3521.06,23572780
1993-07-12,3521.06,3545.97,3495.04,3524.38,20275536
1993-07-13,3524.38,3544.22,3491.13,3515.44,23724112
1993-07-14,3515.44,3562.39,3507.34,3542.55,28651936
1993-07-15,3542.55,3573.01,3509.85,3550.93,27842158
1993-07-16,3550.93,3571.61,3505.94,3528.29,26367918
1993-07-19,3528.29,3563.23,3502.87,3535.28,21684632
1993-07-20,3535.28,3567.98,3500.63,3544.78,27573568
1993-07-21,3544.78,3573.84,3516.84,3555.4,27920328
1993-07-22,3555.4,3566.86,3514.32,3525.22,25017954
1993-07-23,3525.22,3569.37,3508.17,3546.74,22265908
1993-07-26,3546.74,3584.74,3541.43,3567.7,22377152
1993-07-27,3567.7,3604.86,3533.6,3565.46,25731520
1993-07-28,3565.46,3588.38,3524.38,3553.45,27112554
1993-07-29,3553.45,3593.41,3531.37,3567.42,26181510
1993-07-30,3567.42,3581.11,3515.72,3539.47,25498008
1993-08-02,3539.47,3578.32,3524.94,3560.99,23088716
1993-08-03,3560.99,3588.1,3530.81,3561.27,25510034
1993-08-04,3561.27,3579.99,3530.25,3552.05,23054642
1993-08-05,3552.05,3574.12,3523.54,3548.97,25019958
1993-08-06,3548.97,3583.35,3536.12,3560.43,22163684
1993-08-09,3560.43,3599.83,3541.15,3576.08,23326238
1993-08-10,3576.08,3599.83,3547.02,3572.73,25608250
1993-08-11,3572.73,3607.94,3550.93,3583.35,26892070
1993-08-12,3583.35,3607.66,3537.24,3569.09,27914316
1993-08-13,3569.09,3594.52,3547.58,3569.65,21484192
1993-08-16,3569.65,3606.54,3547.86,3579.15,22969454
1993-08-17,3579.15,3611.29,3554,3586.98,26189526
1993-08-18,3586.98,3638.96,3577.48,3604.86,31362890
1993-08-19,3604.86,3632.25,3581.11,3612.13,29397574
1993-08-20,3612.13,3633.37,3580.55,3615.48,27740934
1993-08-23,3615.48,3630.57,3578.87,3605.98,21296780
1993-08-24,3605.98,3648.18,3590.89,3638.96,27129592
1993-08-25,3638.96,3674.17,3620.51,3652.09,30230404
1993-08-26,3652.09,3681.71,3620.23,3648.18,24834550
1993-08-27,3648.18,3656.28,3606.54,3640.63,19657178
1993-08-30,3640.63,3667.46,3621.63,3643.99,19460746
1993-08-31,3643.99,3662.99,3619.67,3651.25,25338658
1993-09-01,3651.25,3665.5,3619.67,3645.1,24557944
1993-09-02,3645.1,3660.19,3610.17,3626.1,26044208
1993-09-03,3626.1,3651.53,3603.75,3633.93,19759402
1993-09-07,3633.93,3649.02,3592.57,3607.1,23000522
1993-09-08,3607.1,3623.31,3561.27,3588.93,28372322
1993-09-09,3588.93,3616.04,3556.52,3589.49,25863812
1993-09-10,3589.49,3636.16,3576.64,3621.63,27054426
1993-09-13,3621.63,3655.16,3607.66,3634.21,24550928
1993-09-14,3634.21,3639.51,3590.61,3615.76,25918932
1993-09-15,3615.76,3644.82,3573.84,3633.65,29505812
1993-09-16,3633.65,3651.25,3601.79,3630.85,23020566
1993-09-17,3630.85,3637.28,3580.83,3613.25,37041364
1993-09-20,3613.25,3632.81,3567.98,3575.8,22854200
1993-09-21,3575.8,3592.57,3501.47,3537.24,30240426
1993-09-22,3537.24,3577.2,3516.56,3547.02,28959612
1993-09-23,3547.02,3567.7,3513.48,3539.75,27726904
1993-09-24,3539.75,3568.54,3507.9,3543.11,24881654
1993-09-27,3543.11,3589.49,3539.47,3567.7,24545916
1993-09-28,3567.7,3589.49,3542.27,3566.02,24385564
1993-09-29,3566.02,3596.48,3538.91,3566.3,27830130
1993-09-30,3566.3,3583.63,3528.57,3555.12,28336242
1993-10-01,3555.12,3605.14,3541.71,3581.11,25743548
1993-10-04,3581.11,3603.19,3550.65,3577.76,22988496
1993-10-05,3577.76,3616.88,3553.72,3587.26,29521846
1993-10-06,3587.26,3620.79,3570.21,3598.99,27767994
1993-10-07,3598.99,3616.32,3564.9,3583.63,25577182
1993-10-08,3583.63,3610.45,3550.37,3584.74,24412624
1993-10-11,3584.74,3611.01,3565.46,3593.41,18359328
1993-10-12,3593.41,3619.39,3575.24,3593.13,26455110
1993-10-13,3593.13,3628.34,3574.12,3603.19,29157046
1993-10-14,3603.19,3652.09,3574.4,3621.63,35459888
1993-10-15,3621.63,3664.66,3596.2,3629.73,36691596
1993-10-18,3629.73,3675.84,3595.92,3642.31,33029552
1993-10-19,3642.31,3669.97,3601.79,3635.32,30507010
1993-10-20,3635.32,3667.74,3611.85,3645.1,30634290
1993-10-21,3645.1,3678.36,3610.45,3636.16,28945580
1993-10-22,3636.16,3697.92,3612.13,3649.3,30210360
1993-10-25,3649.3,3694.01,3618.28,3673.61,26088304
1993-10-26,3673.61,3701.55,3636.16,3672.49,28515636
1993-10-27,3672.49,3692.33,3634.76,3664.66,28044602
1993-10-28,3664.66,3713.57,3657.96,3687.86,30188310
1993-10-29,3687.86,3712.45,3656.84,3680.59,27116564
1993-11-01,3680.59,3708.26,3656.84,3692.61,25659362
1993-11-02,3692.61,3724.75,3656,3697.64,30545094
1993-11-03,3697.64,3714.69,3638.4,3661.87,34286312
1993-11-04,3661.87,3681.99,3609.61,3624.98,32414200
1993-11-05,3624.98,3663.83,3585.86,3643.43,33764164
1993-11-08,3643.43,3674.17,3621.91,3647.9,23285148
1993-11-09,3647.9,3689.82,3623.03,3640.07,27890262
1993-11-10,3640.07,3683.39,3616.6,3663.55,28407398
1993-11-11,3663.55,3700.43,3638.4,3662.43,28774204
1993-11-12,3662.43,3707.42,3648.74,3684.51,32695818
1993-11-15,3684.51,3705.74,3653.49,3677.52,25158262
1993-11-16,3677.52,3723.91,3653.77,3710.77,30464918
1993-11-17,3710.77,3749.9,3660.19,3704.35,32026348
1993-11-18,3704.35,3721.95,3649.57,3685.34,31417010
1993-11-19,3685.34,3711.05,3640.07,3694.01,30363696
1993-11-22,3694.01,3697.92,3627.78,3670.25,28074668
1993-11-23,3670.25,3702.67,3649.57,3674.17,26216586
1993-11-24,3674.17,3709.94,3654.33,3687.58,23113770
1993-11-26,3687.58,3703.23,3660.75,3683.95,9041861
1993-11-29,3683.95,3721.67,3654.33,3677.8,27331034
1993-11-30,3677.8,3713.57,3654.88,3683.95,29088896
1993-12-01,3683.95,3731.73,3673.33,3697.08,29451692
1993-12-02,3697.08,3725.3,3674.17,3702.11,25693438
1993-12-03,3702.11,3726.98,3677.8,3704.07,22453684
1993-12-06,3704.07,3738.44,3687.3,3710.21,24559544
1993-12-07,3710.21,3746.82,3689.26,3718.88,22458854
1993-12-08,3718.88,3756.6,3693.73,3734.53,20648456
1993-12-09,3734.53,3764.43,3709.94,3729.78,27642564
1993-12-10,3729.78,3758.84,3704.91,3740.67,22465548
1993-12-13,3740.67,3780.64,3711.33,3764.43,25658544
1993-12-14,3764.43,3785.94,3726.7,3742.63,27926548
1993-12-15,3742.63,3776.44,3689.82,3716.92,29546254
1993-12-16,3716.92,3756.6,3694.29,3726.14,23856598
1993-12-17,3726.14,3768.9,3706.3,3751.57,25664522
1993-12-20,3751.57,3777.84,3728.66,3755.21,28452452
1993-12-21,3755.21,3774.77,3719.72,3745.15,23456860
1993-12-22,3745.15,3780.64,3725.86,3762.19,25449852
1993-12-23,3762.19,3791.81,3739.56,3757.72,27926524
1993-12-27,3757.72,3804.95,3750.46,3792.93,29542654
1993-12-28,3792.93,3813.33,3766.1,3793.77,28457254
1993-12-29,3793.77,3818.92,3764.43,3794.33,26452358
1993-12-30,3794.33,3806.34,3759.96,3775.88,25448754
1993-12-31,3775.88,3804.11,3745.15,3754.09,28549876
1994-01-03,3754.09,3790.7,3715.24,3756.6,23225648
1994-01-04,3756.6,3798.25,3718.89,3783.9,25669588
1994-01-05,3783.9,3821.33,3750.41,3798.82,24254856
1994-01-06,3798.82,3843.84,3771.52,3803.88,27983254
1994-01-07,3803.88,3842.15,3778.83,3820.77,24226588
1994-01-10,3820.77,3874.52,3804.72,3865.51,27985624
1994-01-11,3865.51,3885.21,3823.02,3850.31,26458244
1994-01-12,3850.31,3876.49,3809.79,3848.63,29452658
1994-01-13,3848.63,3864.67,3808.38,3842.43,28645252
1994-01-14,3842.43,3891.96,3830.62,3867.2,24658244
1994-01-17,3867.2,3896.75,3833.71,3870.29,23449508
1994-01-18,3870.29,3905.19,3840.75,3870.29,31041184
1994-01-19,3870.29,3909.97,3839.34,3884.37,31205544
1994-01-20,3884.37,3915.6,3857.91,3891.96,31113342
1994-01-21,3891.96,3933.33,3875.36,3914.48,34698216
1994-01-24,3914.48,3947.68,3882.11,3912.79,29755360
1994-01-25,3912.79,3937.55,3863.82,3895.34,32683792
1994-01-26,3895.34,3934.74,3863.82,3908,30533068
1994-01-27,3908,3951.34,3876.77,3926.3,34726280
1994-01-28,3926.3,3971.89,3919.54,3945.43,31382934
1994-01-31,3945.43,4002.84,3937.27,3978.36,32358076
1994-02-01,3978.36,3998.06,3938.12,3964.01,32321998
1994-02-02,3964.01,3997.78,3937.27,3975.54,32968418
1994-02-03,3975.54,3995.52,3932.77,3967.66,31905082
1994-02-04,3967.66,3979.76,3857.63,3871.42,37921296
1994-02-07,3871.42,3923.48,3840.75,3906.32,34903668
1994-02-08,3906.32,3951.34,3873.67,3906.03,31888044
1994-02-09,3906.03,3956.97,3887.74,3931.92,33340234
1994-02-10,3931.92,3953.59,3882.96,3895.34,32797040
1994-02-11,3895.34,3920.95,3855.94,3894.78,21421052
1994-02-14,3894.78,3935.86,3873.67,3904.06,26376938
1994-02-15,3904.06,3950.5,3891.4,3928.27,30746536
1994-02-16,3928.27,3964.85,3906.32,3937.27,29610040
1994-02-17,3937.27,3975.82,3894.21,3922.64,34077856
1994-02-18,3922.64,3931.92,3869.73,3887.46,29385548
1994-02-22,3887.46,3928.83,3873.39,3911.66,27149636
1994-02-23,3911.66,3931.36,3872.83,3891.68,31059224
1994-02-24,3891.68,3895.62,3823.86,3839.9,34369496
1994-02-25,3839.9,3868.89,3811.76,3838.78,27428248
1994-02-28,3838.78,3874.52,3817.95,3832.02,26819912
1994-03-01,3832.02,3848.34,3772.93,3809.23,30512022
1994-03-02,3809.23,3845.25,3741.69,3831.74,36192500
1994-03-03,3831.74,3862.13,3784.74,3824.42,29260272
1994-03-04,3824.42,3868.04,3800.5,3832.3,31253650
1994-03-07,3832.3,3882.4,3824.71,3856.22,28620868
1994-03-08,3856.22,3881.55,3822.45,3851.72,29876626
1994-03-09,3851.72,3874.52,3817.95,3853.41,31049202
1994-03-10,3853.41,3865.51,3801.63,3830.62,37018312
1994-03-11,3830.62,3872.83,3806.69,3862.7,30391758
1994-03-14,3862.7,3894.21,3835.96,3862.98,26073272
1994-03-15,3862.98,3888.46,3826.85,3849.59,32998484
1994-03-16,3849.59,3879.53,3819.94,3848.15,30749544
1994-03-17,3848.15,3891.34,3821.66,3865.14,30461912
1994-03-18,3865.14,3911.78,3838.65,3895.65,46325756
1994-03-21,3895.65,3898.25,3838.65,3864.85,24793460
1994-03-22,3864.85,3896.23,3840.66,3862.55,28371320
1994-03-23,3862.55,3901.41,3839.8,3869.46,28522652
1994-03-24,3865.42,3865.42,3792.58,3821.09,30446878
1994-03-25,3821.09,3845.85,3764.66,3774.73,25021962
1994-03-28,3774.73,3793.45,3719.74,3762.35,28799260
1994-03-29,3762.35,3771.86,3689.23,3699.02,30229400
1994-03-30,3699.02,3718.88,3612.36,3626.75,39137968
1994-03-31,3626.75,3673.1,3544.12,3635.96,40446844
1994-04-04,3633.08,3633.08,3520.8,3593.35,34514816
1994-04-05,3625.02,3698.15,3625.02,3675.41,36769768
1994-04-06,3675.41,3722.34,3643.16,3679.73,30266482
1994-04-07,3679.73,3712.83,3642.59,3693.26,28991682
1994-04-08,3693.26,3717.15,3644.03,3674.26,26467136
1994-04-11,3674.26,3720.66,3651.35,3688.83,24371534
1994-04-12,3688.83,3722.14,3661.17,3681.69,25681410
1994-04-13,3681.69,3704.3,3616.85,3661.47,27864206
1994-04-14,3661.47,3693.59,3625.77,3663.25,27573568
1994-04-15,3663.25,3699.24,3631.13,3661.47,31023144
1994-04-18,3661.47,3679.61,3593.35,3620.42,27204758
1994-04-19,3620.42,3670.39,3567.18,3619.82,32399166
1994-04-20,3619.82,3662.66,3546.65,3598.71,36734692
1994-04-21,3598.71,3673.96,3582.94,3652.54,37959380
1994-04-22,3652.54,3690.32,3621.01,3648.68,29636098
1994-04-25,3648.68,3721.25,3635.29,3705.78,26279726
1994-04-26,3705.78,3733.15,3669.79,3699.54,28874424
1994-04-27,3699.54,3699.54,3699.54,3699.54,26453254
1994-04-28,3699.54,3723.93,3640.35,3668.31,32591590
1994-04-29,3668.31,3707.87,3642.13,3681.69,29461714
1994-05-02,3681.69,3734.04,3648.97,3701.02,29678190
1994-05-03,3701.02,3736.12,3669.79,3714.41,28890460
1994-05-04,3714.41,3730.17,3670.09,3697.75,26852984
1994-05-05,3697.75,3731.07,3675.45,3695.97,25625288
1994-05-06,3695.97,3702.51,3625.77,3669.5,29255262
1994-05-09,3669.5,3676.93,3612.39,3629.04,25142226
1994-05-10,3629.04,3684.67,3627.56,3656.41,29831526
1994-05-11,3656.41,3678.42,3609.71,3629.04,27801066
1994-05-12,3629.04,3682.58,3624.58,3652.84,27337048
1994-05-13,3652.84,3690.32,3626.37,3659.68,25262490
1994-05-16,3659.68,3694.21,3628.52,3671.5,23519662
1994-05-17,3671.5,3735.04,3653.7,3720.61,31196526
1994-05-18,3720.61,3761.74,3683.16,3732.89,34002688
1994-05-19,3732.89,3782.92,3707.72,3758.98,30434852
1994-05-20,3758.98,3788.76,3721.84,3766.35,29582980
1994-05-23,3766.35,3770.65,3711.4,3742.41,24993900
1994-05-24,3742.41,3786.3,3707.11,3745.17,28065648
1994-05-25,3745.17,3768.19,3710.79,3755.3,25497006
1994-05-26,3755.3,3785.07,3722.76,3753.46,25630298
1994-05-27,3753.46,3772.18,3723.68,3757.14,18684040
1994-05-31,3757.14,3783.29,3725.45,3758.37,21717704
1994-06-01,3758.37,3785.14,3717.76,3760.83,28052620
1994-06-02,3760.83,3791.6,3732.83,3758.99,27174690
1994-06-03,3758.99,3792.22,3732.52,3772.22,27208766
1994-06-06,3772.22,3812.83,3749.75,3768.52,25965034
1994-06-07,3768.52,3788.52,3733.14,3755.91,23519662
1994-06-08,3755.91,3780.83,3721.45,3749.45,25656356
1994-06-09,3749.45,3776.83,3721.45,3753.14,25342666
1994-06-10,3753.14,3798.68,3739.6,3773.45,22296976
1994-06-13,3773.45,3808.17,3741.26,3783.12,24334452
1994-06-14,3783.12,3839.88,3769.17,3814.83,28918522
1994-06-15,3814.83,3838.29,3772.02,3790.41,27033380
1994-06-16,3790.41,3830.68,3771.39,3811.34,25544110
1994-06-17,3811.34,3821.48,3764.09,3776.78,37422200
1994-06-20,3771.07,3771.07,3716.21,3741.9,23002526
1994-06-21,3741.9,3756.8,3674.68,3707.97,29938762
1994-06-22,3707.97,3748.87,3694.65,3724.77,25166280
1994-06-23,3724.77,3752.04,3685.14,3699.09,25704462
1994-06-24,3699.09,3704.8,3616.65,3636.94,26183514
1994-06-27,3636.94,3694.89,3603.92,3685.5,25066060
1994-06-28,3685.5,3705.58,3630.47,3669.64,26646530
1994-06-29,3669.64,3711.73,3645.68,3667.05,26447092
1994-06-30,3667.05,3683.56,3610.72,3624.96,29475746
1994-07-01,3654.42,3675.79,3611.04,3646.65,19946814
1994-07-04,3646.65,3646.65,3646.65,3646.65,18846254
1994-07-05,3640.18,3680.65,3621.73,3652.48,19345494
1994-07-06,3647.3,3698.13,3631.11,3674.5,23415434
1994-07-07,3681.3,3714.32,3656.04,3688.42,25906906
1994-07-08,3674.5,3728.56,3660.9,3709.14,23704068
1994-07-11,3718.53,3734.39,3671.26,3702.99,22306998
1994-07-12,3705.25,3725.32,3660.9,3702.66,25280530
1994-07-13,3714.96,3738.27,3683.89,3704.28,26642522
1994-07-14,3718.2,3763.53,3697.48,3739.25,32065434
1994-07-15,3734.71,3769.35,3712.37,3753.81,27646728
1994-07-18,3751.55,3779.39,3725,3755.43,22798078
1994-07-19,3753.81,3777.45,3726.3,3748.31,25208372
1994-07-20,3749.93,3763.85,3706.22,3727.27,26832940
1994-07-21,3725,3763.2,3694.57,3732.45,29272298
1994-07-22,3742.16,3765.15,3707.19,3735.04,26166476
1994-07-25,3733.09,3762.56,3713.67,3741.84,21393994
1994-07-26,3733.09,3764.5,3706.22,3735.68,23318220
1994-07-27,3730.5,3753.17,3693.27,3720.47,25223404
1994-07-28,3717.88,3757.05,3701.69,3730.83,24810498
1994-07-29,3741.51,3782.63,3726.3,3764.5,27015340
1994-08-01,3767.09,3809.5,3749.28,3798.49,25874836
1994-08-02,3805.94,3829.25,3776.48,3796.22,29538884
1994-08-03,3788.78,3815,3762.88,3792.66,28446484
1994-08-04,3785.54,3807.23,3752.52,3765.79,28978654
1994-08-05,3745.07,3769.68,3725,3747.02,23077692
1994-08-08,3758.02,3763.2,3750.58,3757.38,21814918
1994-08-09,3748.96,3773.89,3728.56,3755.76,25970044
1994-08-10,3759.97,3793.96,3738.27,3766.76,28008522
1994-08-11,3766.12,3785.86,3728.56,3750.9,27629690
1994-08-12,3761.26,3792.66,3738.27,3768.71,24981874
1994-08-15,3774.21,3798.17,3742.16,3760.29,22370138
1994-08-16,3767.41,3804.64,3732.45,3784.57,30731504
1994-08-17,3798.17,3811.76,3754.46,3776.48,30993078
1994-08-18,3769.68,3793.63,3736.98,3755.43,28796252
1994-08-19,3764.5,3785.22,3727.59,3755.11,27723898
1994-08-22,3744.43,3771.94,3722.41,3751.22,23638924
1994-08-23,3758.02,3804.64,3745.07,3775.83,30791636
1994-08-24,3787.48,3852.56,3767.41,3846.73,31046194
1994-08-25,3840.58,3872.63,3810.47,3829.89,28482564
