Date,Open,High,Low,Close,Volume
1986-04-14,235.97,237.48,235.43,237.28,16671875
1986-04-15,237.28,238.09,236.64,237.73,19328124
1986-04-16,237.73,242.57,237.73,242.22,27156250
1986-04-17,242.22,243.36,241.89,243.03,25218750
1986-04-18,243.03,243.47,241.74,242.38,24000000
1986-04-21,242.38,244.78,241.88,244.74,21265624
1986-04-22,244.74,245.47,241.3,242.42,25234376
1986-04-23,242.42,242.42,240.08,241.75,23390624
1986-04-24,241.75,243.13,241.65,242.02,22906250
1986-04-25,242.02,242.8,240.91,242.29,22234376
1986-04-28,242.29,243.08,241.23,243.08,19359376
1986-04-29,243.08,243.57,239.23,240.51,23250000
1986-04-30,240.52,240.52,235.26,235.52,23046876
1986-05-01,235.52,236.01,234.21,235.16,22890624
1986-05-02,235.16,236.52,234.15,234.79,19734376
1986-05-05,234.79,237.73,234.79,237.73,16000000
1986-05-06,237.73,238.28,236.26,237.24,18937500
1986-05-07,236.56,237.24,233.98,236.08,20296876
1986-05-08,236.08,237.96,236.08,237.13,21250000
1986-05-09,237.13,238.01,235.85,237.85,21468750
1986-05-12,237.85,238.53,237.02,237.58,19593750
1986-05-13,237.58,237.87,236.02,236.41,18625000
1986-05-14,236.41,237.54,235.85,237.54,20640624
1986-05-15,237.54,237.54,233.93,234.43,20562500
1986-05-16,234.43,234.43,232.26,232.76,17734376
1986-05-19,232.76,233.54,232.41,233.2,13412500
1986-05-20,233.2,236.12,232.58,236.11,17656250
1986-05-21,236.11,236.83,235.45,235.45,18296876
1986-05-22,235.45,240.25,235.45,240.12,22640624
1986-05-23,240.12,242.16,240.12,241.35,20343750
1986-05-26,244.75,244.75,244.75,244.75,0
1986-05-27,241.35,244.76,241.35,244.75,18937500
1986-05-28,244.75,247.4,244.75,246.63,24937500
1986-05-29,246.63,248.32,245.29,247.98,21203124
1986-05-30,247.98,249.19,246.43,247.35,23625000
1986-06-02,246.04,247.74,243.83,245.04,18843750
1986-06-03,245.04,245.51,243.67,245.51,17921876
1986-06-04,245.51,246.3,242.59,243.94,18281250
1986-06-05,243.94,245.66,243.41,245.65,17328124
1986-06-06,245.65,246.07,244.43,245.67,17328124
1986-06-09,245.67,245.67,239.68,239.96,19265624
1986-06-10,239.96,240.08,238.23,239.58,19531250
1986-06-11,239.58,241.13,239.21,241.13,19906250
1986-06-12,241.24,241.64,240.7,241.49,17046876
1986-06-13,241.71,245.91,241.71,245.73,22062500
1986-06-16,245.73,246.5,245.17,246.13,17515624
1986-06-17,246.13,246.26,243.6,244.35,19234376
1986-06-18,244.35,245.25,242.57,244.99,18281250
1986-06-19,244.99,245.8,244.05,244.06,20156250
1986-06-20,244.06,247.6,243.98,247.58,23296876
1986-06-23,247.58,247.58,244.45,245.26,19343750
1986-06-24,245.26,248.26,244.53,247.03,21968750
1986-06-25,247.03,250.13,247.03,248.93,25281250
1986-06-26,248.93,249.43,247.72,248.74,20953124
1986-06-27,248.74,249.74,248.74,249.6,19343750
1986-06-30,249.6,251.81,249.6,250.84,21109376
1986-07-01,250.67,252.04,250.53,252.04,23078124
1986-07-02,252.04,253.2,251.79,252.7,23437500
1986-07-03,252.7,252.94,251.23,251.79,16921876
1986-07-07,251.79,251.81,243.63,244.05,21593750
1986-07-08,244.05,244.06,239.07,241.59,27203124
1986-07-09,241.59,243.07,241.46,242.82,22328124
1986-07-10,242.82,243.44,239.66,243.01,22843750
1986-07-11,243.01,243.48,241.68,242.22,19453124
1986-07-14,242.22,242.22,238.04,238.11,19250000
1986-07-15,238.09,238.12,233.6,233.66,28750000
1986-07-16,233.66,236.19,233.66,235.01,25125000
1986-07-17,235.01,236.65,235.01,236.07,20687500
1986-07-18,236.07,238.22,233.94,236.36,23390624
1986-07-21,236.36,236.45,235.53,236.24,16609375
1986-07-22,236.24,238.42,235.92,238.18,21640624
1986-07-23,238.19,239.25,238.17,238.67,20828124
1986-07-24,238.69,239.05,237.32,237.95,21046876
1986-07-25,237.99,240.36,237.95,240.22,20625000
1986-07-28,240.2,240.25,235.23,236.01,20000000
1986-07-29,235.72,236.01,234.4,234.55,18078124
1986-07-30,234.57,237.38,233.07,236.59,22921876
1986-07-31,236.59,236.92,235.89,236.12,17609376
1986-08-01,236.12,236.89,234.59,234.91,17953124
1986-08-04,234.91,236.86,231.92,235.99,20312500
1986-08-05,235.99,238.31,235.97,237.03,23921876
1986-08-06,237.03,237.35,235.48,236.84,19921876
1986-08-07,236.84,238.02,236.31,237.04,19125000
1986-08-08,237.04,238.06,236.37,236.88,16609375
1986-08-11,236.88,241.2,236.87,240.68,19625000
1986-08-12,240.68,243.37,240.35,243.34,20578124
1986-08-13,243.34,246.51,243.06,245.67,24437500
1986-08-14,245.67,246.79,245.53,246.25,19343750
1986-08-15,246.25,247.15,245.7,247.15,19296876
1986-08-18,247.15,247.83,245.48,247.38,17625000
1986-08-19,247.38,247.42,245.82,246.51,17078124
1986-08-20,246.53,249.77,246.51,249.77,24468750
1986-08-21,249.77,250.45,249.11,249.67,21125000
1986-08-22,249.67,250.61,249.27,250.19,18453124
1986-08-25,250.19,250.26,247.76,247.81,16312500
1986-08-26,247.81,252.91,247.81,252.84,24468750
1986-08-27,252.84,254.24,252.66,253.3,22390624
1986-08-28,253.3,253.67,251.91,252.84,19546876
1986-08-29,252.84,254.07,251.73,252.93,19578124
1986-09-02,252.93,253.3,248.14,248.52,21171876
1986-09-03,248.52,250.08,247.59,250.08,24109376
1986-09-04,250.08,254.01,250.03,253.83,29593750
1986-09-05,253.83,254.13,250.33,250.47,28218750
1986-09-08,250.47,250.47,247.02,248.14,23953124
1986-09-09,248.14,250.21,246.94,247.67,21484376
1986-09-10,247.67,247.76,246.11,247.06,21921876
1986-09-11,247.06,247.06,234.67,235.18,37125000
1986-09-12,235.18,235.45,228.74,230.67,37578124
1986-09-15,230.67,232.82,229.44,231.94,24312500
1986-09-16,231.93,231.94,228.32,231.72,20500000
1986-09-17,231.73,233.81,231.38,231.68,22031250
1986-09-18,231.67,232.87,230.57,232.31,20656250
1986-09-19,232.3,232.31,230.69,232.21,24046876
1986-09-22,232.2,234.93,232.2,234.93,19703124
1986-09-23,234.96,235.88,234.5,235.67,20718750
1986-09-24,235.66,237.06,235.53,236.28,21031250
1986-09-25,231.83,236.28,230.67,231.83,20984376
1986-09-26,231.83,233.68,230.64,232.23,18015624
1986-09-29,232.23,232.23,228.08,229.91,18062500
1986-09-30,229.91,233.01,229.91,231.32,19515624
1986-10-01,231.32,234.62,231.32,233.6,22437500
1986-10-02,233.6,234.33,232.77,233.92,20015624
1986-10-03,233.92,236.16,232.79,233.71,20015624
1986-10-06,233.71,235.34,233.17,234.78,13789062
1986-10-07,234.74,235.18,233.46,234.41,19546876
1986-10-08,234.41,236.84,233.68,236.68,22140624
1986-10-09,236.67,238.2,235.72,235.85,23968750
1986-10-10,235.84,236.27,235.31,235.48,16421875
1986-10-13,235.52,235.91,235.02,235.91,8592188
1986-10-14,235.9,236.37,234.37,235.37,18250000
1986-10-15,235.36,239.03,235.27,238.8,22546876
1986-10-16,238.83,240.18,238.8,239.53,24515624
1986-10-17,239.5,239.53,237.71,238.84,19390624
1986-10-20,238.84,238.84,234.78,235.97,17031250
1986-10-21,236.03,236.49,234.95,235.88,17187500
1986-10-22,235.89,236.64,235.82,236.26,17812500
1986-10-23,236.28,239.76,236.26,239.28,23578124
1986-10-24,239.3,239.65,238.25,238.26,21484376
1986-10-27,238.22,238.77,236.72,238.77,20812500
1986-10-28,238.81,240.58,238.77,239.26,22796876
1986-10-29,239.23,241,238.98,240.94,25687500
1986-10-30,240.97,244.08,240.94,243.71,30343750
1986-10-31,243.7,244.51,242.95,243.98,23000000
1986-11-03,243.97,245.8,243.93,245.8,21593750
1986-11-04,245.8,246.43,244.42,246.2,25500000
1986-11-05,246.09,247.05,245.21,246.58,28625000
1986-11-06,246.54,246.9,244.3,245.87,25828124
1986-11-07,245.85,246.13,244.92,245.77,22234376
1986-11-10,245.75,246.22,244.68,246.13,18781250
1986-11-11,246.15,247.1,246.12,247.08,18515624
1986-11-12,247.06,247.67,245.68,246.64,25343750
1986-11-13,246.63,246.66,242.98,243.02,25625000
1986-11-14,243.01,244.51,241.96,244.5,26890624
1986-11-17,244.5,244.8,242.29,243.21,20828124
1986-11-18,243.2,243.23,236.65,236.78,28953124
1986-11-19,236.77,237.94,235.51,237.66,28640624
1986-11-20,237.66,242.05,237.66,242.05,24703124
1986-11-21,242.03,246.38,241.97,245.86,31359376
1986-11-24,245.86,248,245.21,247.45,23562500
1986-11-25,247.44,248.18,246.3,248.17,24156250
1986-11-26,248.14,248.9,247.73,248.77,23750000
1986-11-28,248.82,249.22,248.07,249.22,14614062
1986-12-01,249.22,249.22,245.72,249.05,20906250
1986-12-02,249.06,254,249.05,254,36000000
1986-12-03,254,254.87,253.24,253.85,31265624
1986-12-04,253.85,254.42,252.88,253.04,24515624
1986-12-05,253.05,253.89,250.71,251.17,21843750
1986-12-08,251.16,252.36,248.82,251.16,24843750
1986-12-09,251.16,251.27,249.25,249.28,20109376
1986-12-10,249.28,251.53,248.94,250.96,21828124
1986-12-11,250.97,250.98,247.15,248.17,21250000
1986-12-12,248.17,248.31,247.02,247.35,19781250
1986-12-15,247.31,248.23,244.92,248.21,23156250
1986-12-16,248.21,250.04,247.4,250.04,24531250
1986-12-17,250.01,250.04,247.19,247.56,23250000
1986-12-18,247.56,247.81,246.45,246.78,24281250
1986-12-19,246.79,249.96,245.89,249.73,38234376
1986-12-22,249.73,249.73,247.45,248.75,24625000
1986-12-23,248.75,248.75,245.85,246.34,29484376
1986-12-24,246.34,247.22,246.02,246.75,14907812
1986-12-26,246.75,247.09,246.73,246.92,7634375
1986-12-29,246.9,246.92,244.31,244.67,15593750
1986-12-30,244.66,244.67,243.04,243.37,19718750
1986-12-31,243.37,244.03,241.28,242.17,21750000
1987-01-02,242.17,246.45,242.17,246.45,14356250
1987-01-05,246.45,252.57,246.45,252.19,28421876
1987-01-06,252.2,253.99,252.14,252.78,29578124
1987-01-07,252.78,255.72,252.65,255.33,29828124
1987-01-08,255.36,257.28,254.97,257.28,30390624
1987-01-09,257.26,259.2,256.11,258.73,30156250
1987-01-12,258.72,261.36,257.92,260.3,28781250
1987-01-13,260.3,260.45,259.21,259.95,26703124
1987-01-14,259.95,262.72,259.62,262.64,33468750
1987-01-15,262.65,266.68,262.64,265.49,39546876
1987-01-16,265.46,267.24,264.31,266.28,34125000
1987-01-19,266.26,269.34,264,269.34,25437500
1987-01-20,269.34,271.03,267.65,269.04,35125000
1987-01-21,269.04,270.87,267.35,267.84,28781250
1987-01-22,267.84,274.05,267.32,273.91,29484376
1987-01-23,273.91,280.96,268.41,270.1,47250000
1987-01-26,270.1,270.4,267.73,269.61,21703124
1987-01-27,269.61,274.31,269.61,273.75,30046876
1987-01-28,273.75,275.71,273.03,275.4,30593750
1987-01-29,275.4,276.85,272.54,274.24,32078124
1987-01-30,274.24,274.24,271.38,274.08,25531250
1987-02-02,274.08,277.35,273.16,276.45,27718750
1987-02-03,276.45,277.83,275.84,275.99,30953124
1987-02-04,275.99,279.65,275.35,279.64,34750000
1987-02-05,279.64,282.26,278.66,281.16,40109376
1987-02-06,281.16,281.79,279.87,280.04,28765624
1987-02-09,280.04,280.04,277.24,278.16,22390624
1987-02-10,278.16,278.16,273.49,275.07,26296876
1987-02-11,275.07,277.71,274.71,277.54,26937500
1987-02-12,277.54,278.04,273.89,275.62,31312500
1987-02-13,275.62,280.91,275.01,279.7,28812500
1987-02-17,279.7,285.49,279.7,285.49,29343750
1987-02-18,285.49,287.55,282.97,285.42,34093752
1987-02-19,285.42,286.24,283.84,285.57,28359376
1987-02-20,285.57,285.98,284.31,285.48,27468750
1987-02-23,285.48,285.5,279.37,282.38,26640624
1987-02-24,282.38,283.33,281.45,282.88,23640624
1987-02-25,282.88,285.35,282.14,284,28765624
1987-02-26,284,284.4,280.73,282.96,25906250
1987-02-27,282.96,284.55,282.77,284.2,22312500
1987-03-02,284.17,284.83,282.3,283,24484376
1987-03-03,283,284.19,282.92,284.12,23312500
1987-03-04,284.12,288.62,284.12,288.62,31000000
1987-03-05,288.62,291.24,288.6,290.52,32093750
1987-03-06,290.52,290.67,288.77,290.66,28375000
1987-03-09,290.66,290.66,287.12,288.3,25843750
1987-03-10,288.3,290.87,287.89,290.86,27312500
1987-03-11,290.87,292.51,289.33,290.31,29203124
1987-03-12,290.33,291.91,289.66,291.22,27265624
1987-03-13,291.22,291.79,289.88,289.89,23578124
1987-03-16,289.88,289.89,286.64,288.23,21078124
1987-03-17,288.09,292.47,287.96,292.47,27703124
1987-03-18,292.49,294.58,290.87,292.78,30953124
1987-03-19,292.73,294.46,292.26,294.08,25953124
1987-03-20,294.08,298.17,294.08,298.17,36562500
1987-03-23,298.16,301.17,297.5,301.16,29546876
1987-03-24,301.17,301.92,300.14,301.64,29671876
1987-03-25,301.52,301.85,299.36,300.38,26765624
1987-03-26,300.39,302.72,300.38,300.93,30625000
1987-03-27,300.96,301.41,296.06,296.13,28812500
1987-03-30,296.1,296.13,286.69,289.2,32562500
1987-03-31,289.21,291.87,289.07,291.7,26843750
1987-04-01,291.59,292.38,288.34,292.38,28531250
1987-04-02,292.41,294.47,292.02,293.63,28593750
1987-04-03,293.64,301.3,292.3,300.41,33343750
1987-04-06,300.46,302.21,300.41,301.95,27140624
1987-04-07,301.94,303.65,296.67,296.69,29125000
1987-04-08,296.72,299.2,295.18,297.26,28093750
1987-04-09,297.25,297.71,291.5,292.86,28171876
1987-04-10,292.82,293.74,290.94,292.49,26484376
1987-04-13,292.48,293.36,285.62,285.62,28281250
1987-04-14,285.61,285.62,275.67,279.16,41640624
1987-04-15,279.17,285.14,279.16,284.44,30968750
1987-04-16,284.45,289.57,284.44,286.91,29625000
1987-04-20,286.91,288.36,284.55,286.09,21734376
1987-04-21,285.88,293.07,282.89,293.07,29890624
1987-04-22,293.05,293.46,286.98,287.19,29046876
1987-04-23,287.19,289.12,284.28,286.82,27171876
1987-04-24,286.81,286.82,281.18,281.52,27812500
1987-04-27,281.52,284.45,276.22,281.83,34796876
1987-04-28,281.83,285.95,281.83,282.51,28140624
1987-04-29,282.58,286.42,282.58,284.57,27125000
1987-04-30,284.58,290.08,284.57,288.36,28609376
1987-05-01,286.99,289.71,286.52,288.03,25015624
1987-05-04,288.02,289.99,286.39,289.36,21968750
1987-05-05,289.36,295.4,289.34,295.34,30046876
1987-05-06,295.35,296.19,293.6,295.47,30718750
1987-05-07,295.45,296.8,294.07,294.71,33625000
1987-05-08,294.73,296.18,291.73,293.37,25296876
1987-05-11,293.37,298.69,291.55,291.57,31828124
1987-05-12,291.57,293.3,290.18,293.3,24265624
1987-05-13,293.31,294.54,290.74,293.98,26718750
1987-05-14,293.98,295.1,292.95,294.24,23750000
1987-05-15,294.23,294.24,287.11,287.43,28250000
1987-05-18,287.43,287.43,282.57,286.65,27218750
1987-05-19,286.66,287.39,278.83,279.62,27406250
1987-05-20,279.62,280.89,277.01,278.21,32312500
1987-05-21,278.23,282.31,278.21,280.17,25750000
1987-05-22,280.17,283.33,280.17,282.16,21218750
1987-05-26,282.16,289.11,282.16,289.11,23828124
1987-05-27,289.07,290.78,288.19,288.73,26781250
1987-05-28,288.73,291.5,286.33,290.76,24031250
1987-05-29,290.77,292.87,289.7,290.1,23984376
1987-06-01,290.12,291.96,289.23,289.83,23328124
1987-06-02,289.82,290.94,286.93,288.46,23968750
1987-06-03,288.56,293.47,288.56,293.47,25656250
1987-06-04,293.46,295.09,292.76,295.09,21921876
1987-06-05,295.11,295.11,292.8,293.45,20171876
1987-06-08,293.46,297.03,291.55,296.72,21312500
1987-06-09,296.72,297.59,295.9,297.28,25656250
1987-06-10,297.28,300.81,295.66,297.47,30843750
1987-06-11,297.5,298.94,297.47,298.73,21703124
1987-06-12,298.77,302.26,298.73,301.62,27359376
1987-06-15,301.62,304.11,301.62,303.14,24515624
1987-06-16,303.12,304.86,302.6,304.76,24656250
1987-06-17,304.77,305.74,304.03,304.81,28859376
1987-06-18,304.78,306.13,303.38,305.69,26343750
1987-06-19,305.71,306.97,305.55,306.97,34453124
1987-06-22,306.98,310.2,306.97,309.65,27843750
1987-06-23,309.66,310.27,307.48,308.43,30343750
1987-06-24,308.44,308.91,306.32,306.86,24031250
1987-06-25,306.87,309.44,306.86,308.96,27109376
1987-06-26,308.94,308.96,306.36,307.16,23515624
1987-06-29,307.15,308.15,306.75,307.9,22265624
1987-06-30,307.89,308,303.01,304,25859376
1987-07-01,303.99,304,302.53,302.94,24531250
1987-07-02,302.96,306.34,302.94,305.63,24203124
1987-07-03,304.92,304.92,304.92,304.92,0
1987-07-06,305.64,306.75,304.23,304.92,24218750
1987-07-07,304.91,308.63,304.73,307.4,31359376
1987-07-08,307.41,308.48,306.01,308.29,32421876
1987-07-09,308.3,309.56,307.42,307.52,30531250
1987-07-10,307.55,308.4,306.96,308.37,26890624
1987-07-13,308.41,308.41,305.49,307.63,23828124
1987-07-14,307.67,310.69,307.46,310.68,29046876
1987-07-15,310.67,312.08,309.07,310.42,31609376
1987-07-16,311,312.83,310.42,312.7,32953124
1987-07-17,312.71,314.59,312.38,314.59,32812500
1987-07-20,314.56,314.59,311.24,311.39,26265624
1987-07-21,311.36,312.41,307.51,308.55,29156250
1987-07-22,308.56,309.12,307.22,308.47,27296876
1987-07-23,308.5,309.63,306.1,307.81,25578124
1987-07-24,307.82,309.28,307.78,309.27,24750000
1987-07-27,309.3,310.7,308.61,310.65,23750000
1987-07-28,310.65,312.33,310.28,312.33,26968750
1987-07-29,312.34,315.65,311.73,315.65,30656250
1987-07-30,315.69,318.53,315.65,318.05,32500000
1987-07-31,318.05,318.85,317.56,318.66,28421876
1987-08-03,318.62,320.26,316.52,317.57,32468750
1987-08-04,317.59,318.25,314.51,316.23,26015624
1987-08-05,316.25,319.74,316.23,318.45,30109376
1987-08-06,318.49,322.09,317.5,322.09,30000000
1987-08-07,322.1,324.15,321.82,323,33234376
1987-08-10,322.98,328,322.95,328,29250000
1987-08-11,328.02,333.4,328,333.33,43453124
1987-08-12,333.32,334.57,331.06,332.39,36843752
1987-08-13,332.38,335.52,332.38,334.65,33921876
1987-08-14,334.63,336.08,332.63,333.99,30640624
1987-08-17,333.98,335.43,332.88,334.11,25953124
1987-08-18,334.1,334.11,326.43,329.25,31000000
1987-08-19,329.26,329.89,326.54,329.83,28265624
1987-08-20,331.49,335.19,329.83,334.84,30718750
1987-08-21,334.85,336.37,334.3,335.9,29625000
1987-08-24,335.89,335.9,331.92,333.33,23343750
1987-08-25,333.37,337.89,333.33,336.77,33359376
1987-08-26,336.77,337.39,334.46,334.57,30656250
1987-08-27,334.56,334.57,331.1,331.38,25562500
1987-08-28,331.37,331.38,327.03,327.04,24421876
1987-08-31,327.03,330.09,326.99,329.8,25906250
1987-09-01,329.81,332.18,322.83,323.4,30234376
1987-09-02,323.4,324.53,318.76,321.68,31234376
1987-09-03,321.47,324.29,317.39,320.21,25812500
1987-09-04,320.21,322.03,316.53,316.7,20171876
1987-09-07,313.56,313.56,313.56,313.56,0
1987-09-08,316.68,316.7,308.56,313.56,37953124
1987-09-09,313.6,315.41,312.29,313.92,25765624
1987-09-10,313.92,317.59,313.92,317.13,28093750
1987-09-11,317.14,322.45,317.13,321.98,27812500
1987-09-14,322.02,323.81,320.4,323.08,24125000
1987-09-15,323.07,323.08,317.63,317.74,21281250
1987-09-16,317.75,319.5,314.61,314.86,30578124
1987-09-17,314.94,316.08,313.45,314.93,23546876
1987-09-18,314.98,316.99,314.86,314.86,29390624
1987-09-21,314.92,317.66,310.12,310.54,26578124
1987-09-22,310.54,319.51,308.69,319.5,32734376
1987-09-23,319.49,321.83,319.12,321.19,34421876
1987-09-24,321.09,322.01,319.12,319.72,25343750
1987-09-25,319.72,320.55,318.1,320.16,21562500
1987-09-28,320.16,325.33,320.16,323.2,29390624
1987-09-29,323.2,324.63,320.27,321.69,27109376
1987-09-30,321.69,322.53,320.16,321.83,28609376
1987-10-01,321.83,327.34,321.83,327.33,30187500
1987-10-02,327.33,328.94,327.22,328.07,29546876
1987-10-05,328.07,328.57,326.09,328.08,24953124
1987-10-06,328.08,328.08,319.17,319.22,27437500
1987-10-07,319.22,319.39,315.78,318.54,29109376
1987-10-08,318.54,319.34,312.02,314.16,31046876
1987-10-09,314.16,315.04,310.97,311.07,24734376
1987-10-12,311.07,311.07,306.76,309.39,22171876
1987-10-13,309.39,314.53,309.39,314.52,27015624
1987-10-14,314.52,314.52,304.78,305.23,32406250
1987-10-15,305.21,305.23,298.07,298.08,41125000
1987-10-16,298.08,298.92,281.52,282.7,52890624
1987-10-19,282.7,282.7,224.83,224.84,94421872
1987-10-20,225.06,245.62,216.46,236.83,95015624
1987-10-21,236.83,259.27,236.83,258.38,70250000
1987-10-22,258.24,258.38,242.99,248.25,61281248
1987-10-23,248.29,250.7,242.76,248.22,38375000
1987-10-26,248.2,248.22,227.26,227.67,48250000
1987-10-27,227.67,237.81,227.67,233.19,40656248
1987-10-28,233.19,238.58,226.26,233.28,43656248
1987-10-29,233.31,246.69,233.28,244.77,40328124
1987-10-30,244.77,254.04,244.77,251.79,47406248
1987-11-02,251.73,255.75,249.15,255.75,27500000
1987-11-03,255.75,255.75,242.78,250.82,35593752
1987-11-04,250.81,251,246.34,248.96,31640624
1987-11-05,248.93,256.09,247.72,254.48,35312500
1987-11-06,254.49,257.21,249.68,250.41,35670312
1987-11-09,250.41,250.41,243.01,243.17,25107812
1987-11-10,243.14,243.17,237.64,239,28798438
1987-11-11,239.01,243.86,239,241.9,23101562
1987-11-12,241.93,249.9,241.9,248.52,32231250
1987-11-13,248.54,249.42,245.64,245.64,27331250
1987-11-16,245.69,249.54,244.98,246.76,25678124
1987-11-17,246.73,246.76,240.81,243.04,23162500
1987-11-18,243.09,245.55,240.67,245.55,24729688
1987-11-19,245.54,245.55,239.7,240.05,24553124
1987-11-20,240.04,242.01,235.89,242,29557812
1987-11-23,242,242.99,240.5,242.99,22368750
1987-11-24,242.98,247.9,242.98,246.39,31175000
1987-11-25,246.42,246.54,244.08,244.1,21840624
1987-11-27,244.11,244.12,240.34,240.34,13493750
1987-11-30,240.27,240.34,225.75,230.3,42017188
1987-12-01,230.32,234.02,230.3,232,23417188
1987-12-02,232.01,234.56,230.31,233.45,23264062
1987-12-03,233.46,233.9,225.21,225.21,31900000
1987-12-04,225.2,225.77,221.24,223.92,28875000
1987-12-07,223.98,228.77,223.92,228.76,22915624
1987-12-08,228.77,234.92,228.69,234.91,35517188
1987-12-09,234.91,240.09,233.83,238.89,36160936
1987-12-10,238.89,240.05,233.4,233.57,29525000
1987-12-11,233.6,235.48,233.35,235.32,23700000
1987-12-14,235.3,242.34,235.04,242.19,29325000
1987-12-15,242.19,245.59,241.31,242.81,33589064
1987-12-16,242.81,248.11,242.8,248.08,30284376
1987-12-17,248.08,248.6,242.96,242.98,29965624
1987-12-18,243.01,249.18,243.01,249.16,43159376
1987-12-21,249.14,250.25,248.3,249.54,25279688
1987-12-22,249.56,249.97,247.01,249.95,30101562
1987-12-23,249.96,253.35,249.95,253.16,31735938
1987-12-24,253.13,253.16,251.68,252.03,17000000
1987-12-28,252.01,252.02,244.19,245.57,20503124
1987-12-29,245.58,245.88,244.28,244.59,17434376
1987-12-30,244.63,248.06,244.59,247.86,23317188
1987-12-31,247.84,247.86,245.22,247.08,26584376
1988-01-04,247.1,256.44,247.08,255.94,28407812
1988-01-05,255.95,261.78,255.95,258.63,32737500
1988-01-06,258.64,259.79,257.18,258.89,26520312
1988-01-07,258.87,261.32,256.18,261.07,27400000
1988-01-08,261.05,261.07,242.95,243.4,30828124
1988-01-11,243.38,247.51,241.07,247.49,24840624
1988-01-12,247.44,247.49,240.46,245.42,25895312
1988-01-13,245.41,249.25,241.41,245.81,24065624
1988-01-14,245.83,247,243.97,245.88,21964062
1988-01-15,246.02,253.65,245.88,252.05,30928124
1988-01-18,252.05,252.86,249.98,251.88,21109376
1988-01-19,251.84,253.33,248.75,249.32,23992188
1988-01-20,249.31,249.32,241.14,242.63,28384376
1988-01-21,242.65,244.25,240.17,243.14,24700000
1988-01-22,243.14,246.5,243.14,246.5,22976562
1988-01-25,246.53,252.87,246.5,252.17,43007812
1988-01-26,252.13,252.17,249.1,249.57,21621876
1988-01-27,249.58,253.02,248.5,249.38,27556250
1988-01-28,249.39,253.66,249.38,253.29,26004688
1988-01-29,253.31,257.07,252.7,257.07,33106250
1988-02-01,257.05,258.27,254.93,255.04,32915624
1988-02-02,255.05,256.08,252.8,255.57,25768750
1988-02-03,255.56,256.98,250.56,252.21,37073436
1988-02-04,252.2,253.03,250.34,252.21,29139062
1988-02-05,252.22,253.85,250.9,250.96,25204688
1988-02-08,250.95,250.96,247.82,249.1,26382812
1988-02-09,249.11,251.72,248.66,251.72,25367188
1988-02-10,251.74,256.92,251.72,256.66,29371876
1988-02-11,256.63,257.77,255.12,255.95,31368750
1988-02-12,255.95,258.86,255.85,257.63,27685938
1988-02-15,259.83,259.83,259.83,259.83,0
1988-02-16,257.61,259.84,256.57,259.83,21153124
1988-02-17,259.94,261.47,257.83,259.21,27629688
1988-02-18,258.82,259.6,256.9,257.91,23660938
1988-02-19,257.9,261.61,257.62,261.61,28171876
1988-02-22,261.6,266.06,260.88,265.64,27957812
1988-02-23,265.62,266.12,263.11,265.02,30040624
1988-02-24,265.01,266.25,263.87,264.43,33239062
1988-02-25,264.39,267.75,261.05,261.58,33357812
1988-02-26,261.56,263,261.38,262.46,24696876
1988-02-29,262.46,267.82,262.46,267.82,36882812
1988-03-01,267.82,267.95,265.39,267.22,31248438
1988-03-02,267.23,268.75,267,267.98,31192188
1988-03-03,267.98,268.4,266.82,267.88,31767188
1988-03-04,267.87,268.4,264.72,267.3,31470312
1988-03-07,267.28,267.69,265.94,267.38,23903124
1988-03-08,267.38,270.06,267.38,269.43,37137500
1988-03-09,269.46,270.76,268.65,269.06,32953124
1988-03-10,269.07,269.35,263.8,263.84,30821876
1988-03-11,263.85,264.94,261.27,264.94,31253124
1988-03-14,264.93,266.55,264.52,266.37,20607812
1988-03-15,266.34,266.41,264.92,266.13,20807812
1988-03-16,266.11,268.68,264.81,268.65,23998438
1988-03-17,268.66,271.22,268.65,271.22,33112500
1988-03-18,271.22,272.64,269.76,271.12,38398436
1988-03-21,271.1,271.12,267.42,268.74,20129688
1988-03-22,268.73,269.61,267.9,268.84,22187500
1988-03-23,268.81,269.79,268.01,268.91,26151562
1988-03-24,268.91,268.91,262.48,263.35,28892188
1988-03-25,263.34,263.44,258.12,258.51,25495312
1988-03-28,258.5,258.51,256.07,258.06,22315624
1988-03-29,258.11,260.86,258.06,260.07,23857812
1988-03-30,260.06,261.59,257.92,258.07,23720312
1988-03-31,258.03,259.03,256.16,258.89,21854688
1988-04-04,258.89,259.06,255.68,256.09,28475000
1988-04-05,256.1,258.52,256.03,258.51,21139062
1988-04-06,258.52,265.5,258.22,265.49,29650000
1988-04-07,265.51,267.32,265.22,266.16,27787500
1988-04-08,266.15,270.22,266.11,269.43,26453124
1988-04-11,269.43,270.41,268.61,270.16,22870312
1988-04-12,269.88,272.05,269.66,271.37,22875000
1988-04-13,271.33,271.7,269.23,271.58,28925000
1988-04-14,271.55,271.57,259.37,259.75,33095312
1988-04-15,259.74,260.39,255.97,259.77,36587500
1988-04-18,259.75,259.81,258.03,259.21,22601562
1988-04-19,259.24,262.38,257.91,257.92,25298438
1988-04-20,257.91,258.54,256.12,256.13,23060938
1988-04-21,256.15,260.44,254.71,256.42,26318750
1988-04-22,256.45,261.16,256.42,260.14,23831250
1988-04-25,260.15,263.29,260.14,262.51,24523438
1988-04-26,262.45,265.06,262.18,263.93,23796876
